Label	Events	ID	Date
19	"The world's longest train is set up by BHP Iron Ore and is recorded going between Newman and Port Hedland in Western Australia (a distance of 275 km, or 170 miles) and the train consists of 682 loaded iron ore wagons and 8 GE AC6000CW locomotives, giving a gross weight of almost 100,000 tonnes and moves 82,262 tonnes of ore; the train is 7.353 km (4.569 mi) long."	14181	2001 June 21
19	The world's first self-contained artificial heart is implanted in Robert Tools in the United States.	14182	2001 July 2
20	"Vladivostok Air Flight 352 crashes on approach to landing at Irkutsk Airport, Russia, killing 145."	14183	2001 July 3
2	2001 Bradford riots: Race riots erupt in Bradford in the north of England after National Front members reportedly stab an Asian man outside a pub.	14184	2001 July 7
25	The International Olympic Committee awards Beijing the right to host the 2008 Summer Olympics.	14185	2001 July 13
11	"The People's Republic of China and the Russian Federation sign the 2001 Sino-Russian Treaty of Friendship (""Treaty of Good-Neighborliness and Friendly Cooperation"")."	14186	2001 July 16
41	The FBI arrests Dmitry Sklyarov at a convention in Las Vegas for violating a provision of the Digital Millennium Copyright Act.	14187	2001 July 16
2	"The 27th G8 summit takes place in Genoa, Italy. Massive demonstrations are held against the meeting by members of the anti-globalization movement. One demonstrator, Carlo Giuliani, is killed by a policeman. Several others are badly injured during a police attack on a school used by the protesters as their headquarters."	14188	2001 July 20__?22
2	"Bandaranaike Airport attack: Tamil Tigers attack Bandaranaike International Airport in Sri Lanka, causing an estimated $500 million of damage."	14189	2001 July 24
35	"Simeon Saxe-Coburg-Gotha, deposed as the last Tsar of Bulgaria when a child, is sworn in as the democratically elected 48th Prime Minister of Bulgaria."	14190	2001 July 24
23	"Alabama Supreme Court Chief Justice Roy Moore has a Ten Commandments monument installed in the judiciary building, leading to a lawsuit to have it removed and his own removal from office."	14191	2001 August 1
5	"Erwadi fire incident, 28 mentally ill persons tied to chain were burnt to death at a faith based institution at Erwadi, Tamil Nadu."	14192	2001 August 6
3	"A Sbarro restaurant in Jerusalem is attacked by a Palestinian militant, who kills 15 civilians and wounds 130."	14193	2001 August 9
3	"The 2001 Angola train attack, causing 252 deaths."	14194	2001 August 10
1	NATO decides to send a peace-keeping force to the Republic of Macedonia.	14195	2001 August 21
20	"Air Transat Flight 236 runs out of fuel over the Atlantic Ocean (en route to Lisbon from Toronto) and makes an emergency landing in the Azores, all 306 people onboard survive."	14196	2001 August 24
20	"American singer Aaliyah and several members of her record company are killed as their overloaded aircraft crashes shortly after takeoff from Marsh Harbour Airport, Bahamas."	14197	2001 August 25
26	"September 1 __? The 2001 Vancouver TV realignment occurs in British Columbia, Canada."	14198	2001 August 31
26	"The piece As Slow as Possible, composed by John Cage, begins. It will last 639 years, finishing in the year 2640."	14199	2001 September
2	"In Belfast, Protestant loyalists begin a picket of Holy Cross, a Catholic primary school for girls. For the next 11 weeks, riot police escort the schoolchildren and their parents through hundreds of protesters, amid rioting and heightened violence."	14200	2001 September 3
32	"The United States, Canada and Israel withdraw from the U.N. Conference on Racism because they feel that the issue of Zionism is overemphasized."	14201	2001 September 3
29	"Tokyo DisneySea opens to the public as part of the Tokyo Disney Resort in Urayasu, Chiba, Japan."	14202	2001 September 4
28	"United States v. Microsoft Corp.: The United States Justice Department announces that it no longer seeks to break up software maker Microsoft, and will instead seek a lesser antitrust penalty."	14203	2001 September 6
3	"A suicide bomber kills Ahmad Shah Massoud, military commander of the Afghan Northern Alliance."	14204	2001 September 9
20	"68 people die of methanol poisoning in P_?_rnu County, Estonia."	14205	2001 September 9
27	"The Unix billennium is reached, marking the beginning of the use of 10-digit decimal Unix time stamps."	14206	2001 September 9
23	Donald Rumsfeld gives a speech regarding $2.3 trillion in Pentagon spending that cannot be accounted for. He identifies the Pentagon bureaucracy as the biggest threat to America.	14207	2001 September 10
35	"Ant_쌂nio da Costa Santos, mayor of Campinas, Brazil is assassinated."	14208	2001 September 10
3	"Around 2,996 victims are killed or fatally injured in the September 11 attacks at the World Trade Center in New York City, The Pentagon in Arlington County, Virginia, and in rural Shanksville, Pennsylvania after American Airlines Flight 11 and United Airlines Flight 175 are hijacked and crash into the World Trade Center's Twin Towers, American Airlines Flight 77 is hijacked and crashes into the Pentagon, and United Airlines Flight 93 is hijacked and crashes into grassland in Shanksville, due to the passengers fighting to regain control of the airplane. The World Trade Center towers collapse as a result of the crashes."	14209	2001 September 11
29	"Ansett Australia Airlines is placed into administration, the company's fleet is grounded 2 days later on September 14."	14210	2001 September 12
29	Civilian aircraft traffic resumes in the United States after the September 11 attacks.	14211	2001 September 13
26	"Historic National Prayer Service held at Washington National Cathedral for victims of the September 11 attacks. A similar service is held in Canada on Parliament Hill, the largest vigil ever held in the nation's capital."	14212	2001 September 14
24	"The New York Stock Exchange reopens for trading after the September 11 attacks, the longest closure since the Great Depression."	14213	2001 September 17
36	"The 2001 anthrax attacks commence as letters containing anthrax spores are mailed from Princeton, New Jersey, to ABC News, CBS News, NBC News, the New York Post, and the National Enquirer. Twenty-two people in total are exposed, with five resulting fatalities."	14214	2001 September 18
35	"In an address to a joint session of Congress and the American people, U.S. President George W. Bush declares a ""War on Terror""."	14215	2001 September 20
20	"In Toulouse, France, the AZote Fertilisant chemical factory explodes, killing 29 and seriously wounding over 2,500."	14216	2001 September 21
41	"Increased racial tensions in Peterborough, England, following the September 11 attacks result in the murder of Ross Parker by a gang of ten Muslims in a racially motivated attack."	14217	2001 September 21
19	"Deep Space 1 flies within 2,200 km of Comet Borrelly."	14218	2001 September 21
26	"America: A Tribute to Heroes is broadcast by over 35 network and cable channels, raising over $200 million for the victims of the September 11 attacks."	14219	2001 September 21
3	"Militants attack the state legislature building in Srinagar, Kashmir, killing 38."	14220	2001 October 1
29	"Swissair seeks for bankruptcy protection and grounds its entire fleet, resulting in over 230 flights cancelled and stranding 18,000 people worldwide."	14221	2001 October 2
20	"Siberia Airlines Flight 1812 crashes over the Black Sea en route from Tel Aviv, Israel, to Novosibirsk, Russia; 78 are killed."	14222	2001 October 4
1	"War in Afghanistan: In response to the September 11 attacks, the United States invades Afghanistan, with participation from other nations, thus officially beginning the War on Terror."	14223	2001 October 7
20	"A twin engine Cessna and Scandinavian Airlines jetliner collide in heavy fog during takeoff from Milan, Italy, killing 118 people."	14224	2001 October 8
35	U.S. President George W. Bush announces the establishment of the Office of Homeland Security.	14225	2001 October 8
36	"Second mailing of anthrax letters from Trenton, New Jersey in the 2001 anthrax attacks."	14226	2001 October 9
19	NASA's Galileo spacecraft passes within 112 miles (180 km) of Jupiter's moon Io.	14227	2001 October 15
35	Israeli tourism minister Rehavam Ze'evi becomes the first Israeli minister to be assassinated in a terrorist attack.	14228	2001 October 17
20	"SIEV X sinks en route to Christmas Island, killing 353 people."	14229	2001 October 19
42	The Provisional Irish Republican Army of Northern Ireland commences disarmament after peace talks.	14230	2001 October 23
27	The iPod is first introduced by Apple.	14231	2001 October 23
27	Microsoft releases Windows XP.	14232	2001 October 25
32	"The Glocal Forum, leading international organization in the field of city-to-city cooperation, is established by Ambassador Uri Savir."	14233	2001 November 2
4	"Hurricane Michelle hits Cuba, destroying crops and thousands of homes."	14234	2001 November 4
32	"The Police Service of Northern Ireland is established, as successor to the Royal Ulster Constabulary."	14235	2001 November 4
29	"Sabena, the national airline of Belgium, goes bankrupt."	14236	2001 November 7
43	"Australian federal election, 2001: John Howard's Liberal/National Coalition Government is re-elected with a slightly increased majority, defeating the Labor Party led by Kim Beazley."	14237	2001 November 10
6	Heavy rains and mudslides in Algeria kill more than 900.	14238	2001 November 10
41	"Journalists Pierre Billaud, Johanne Sutton and Volker Handloik are killed in Afghanistan during an attack on the convoy they are traveling in."	14239	2001 November 11
20	"American Airlines Flight 587 crashes in Queens minutes after takeoff from John F. Kennedy International Airport, killing all 260 on board."	14240	2001 November 12
2	"War in Afghanistan: Taliban forces abandon Kabul, ahead of advancing Northern Alliance troops."	14241	2001 November 12
35	"In the first such act since World War II, U.S. President George W. Bush signs an executive order allowing military tribunals against any foreigners suspected of having connections to terrorist acts or planned acts against the United States."	14242	2001 November 13
2	War in Afghanistan: Northern Alliance fighters take over the capital Kabul.	14243	2001 November 14
27	"Bungie and the Original Xbox, releases Halo 1."	14244	2001 November 15
22	"The Convention on Cybercrime is signed in Budapest, Hungary."	14245	2001 November 23
19	"A hydrogen atmosphere is discovered on the extrasolar planet Osiris by the Hubble Space Telescope, the first atmosphere detected on an extrasolar planet."	14246	2001 November 27
22	The International Commission on Intervention and State Sovereignty produces a report on Responsibility to protect.	14247	2001 December
